percentile,rate
0.9997400000000004,76.89868
0.9997575000000004,77.073845
0.9997700000000004,77.249016
0.9997850000000004,77.42418
0.9998025000000004,77.59934
0.9998100000000004,77.774506
0.9998250000000004,77.94968
0.9998475000000004,78.12484
0.9998675000000005,78.3
0.9998800000000004,78.47517
0.9999000000000005,78.65033
0.9999050000000005,78.8255
0.9999175000000005,79.00066
0.9999175000000005,79.17583
0.9999275000000004,79.35099
0.9999400000000004,79.52616
0.9999450000000004,79.701324
0.9999525000000005,79.87649
0.9999575000000005,80.05165
0.9999650000000005,80.22682
0.9999700000000006,80.401985
0.9999775000000006,80.57715
0.9999775000000006,80.75231
0.9999800000000006,80.92748
0.9999800000000006,81.102646
0.9999800000000006,81.27781
0.9999850000000007,81.45297
0.9999850000000007,81.62814
0.9999875000000007,81.80331
0.9999900000000007,81.97847
0.9999925000000007,82.15363
0.9999925000000007,82.328804
0.9999925000000007,82.50397
0.9999925000000007,82.67913
0.9999925000000007,82.854294
0.9999950000000007,83.029465
0.9999975000000008,83.20463
0.9999975000000008,83.37979
0.9999975000000008,83.554955
0.9999975000000008,83.730125
0.9999975000000008,83.90529
0.9999975000000008,84.08045
0.9999975000000008,84.255615
0.9999975000000008,84.430786
0.9999975000000008,84.60595
0.9999975000000008,84.78111
0.9999975000000008,84.956276
0.9999975000000008,85.13145
0.9999975000000008,85.30661
0.9999975000000008,85.48177
0.9999975000000008,85.65694
0.9999975000000008,85.83211
0.9999975000000008,86.00727
0.9999975000000008,86.182434
0.9999975000000008,86.3576
0.9999975000000008,86.53277
0.9999975000000008,86.70793
0.9999975000000008,86.883095
0.9999975000000008,87.05826
0.9999975000000008,87.23343
0.9999975000000008,87.40859
1.0000000000000007,87.583755
