percentile,rate
2.4999999999999998e-06,0.9917445
4.9999999999999996e-06,1.1616851
1.2499999999999999e-05,1.3316257
1.2499999999999999e-05,1.5015663
1.75e-05,1.6715069
2.4999999999999998e-05,1.8414475
2.9999999999999997e-05,2.011388
3.25e-05,2.1813288
3.25e-05,2.3512692
4.4999999999999996e-05,2.5212097
4.7499999999999996e-05,2.6911504
5.9999999999999995e-05,2.8610911
6.5e-05,3.0310316
7.999999999999999e-05,3.200972
8.999999999999999e-05,3.370913
0.00010499999999999999,3.5408535
0.00013,3.710794
0.00013749999999999998,3.8807344
0.00015499999999999997,4.0506754
0.00016999999999999996,4.220616
0.00019499999999999997,4.3905563
0.00021999999999999998,4.560497
0.000245,4.7304378
0.0002625,4.900378
0.0002825,5.0703187
0.00031,5.240259
0.000335,5.4102
0.00036,5.5801406
0.0003975,5.750081
0.0004375,5.920022
0.000485,6.0899625
0.00053,6.259903
0.000565,6.4298434
0.00061,6.599784
0.0006774999999999999,6.769725
0.0007199999999999999,6.9396653
0.0007624999999999999,7.109606
0.00081,7.2795467
0.0008575,7.449487
0.0009224999999999999,7.6194277
0.000975,7.789368
0.0010275,7.9593086
0.001095,8.12925
0.001165,8.29919
0.001215,8.4691305
0.0012825,8.639071
0.0013575,8.809011
0.00142,8.978952
0.0014925000000000001,9.148893
0.0015650000000000002,9.318833
0.0016475,9.488774
0.0017225,9.658714
0.0018425000000000002,9.828655
0.001935,9.998596
0.0020575000000000003,10.168536
0.0021875,10.338477
0.0023075,10.508418
0.00243,10.678358
0.002545,10.848299
0.00267,11.01824
0.002785,11.18818
0.0029175,11.358121
0.0030275,11.528061
0.003165,11.698002
0.0033,11.867943
0.00343,12.037883
0.00356,12.207824
0.0037275,12.377764
0.0038799999999999998,12.547705
0.0040774999999999995,12.717646
0.004257499999999999,12.887586
0.0044174999999999996,13.057527
0.004585,13.227468
0.004739999999999999,13.397408
0.0048625,13.5673485
0.005042499999999999,13.737289
0.005237499999999999,13.907229
0.005434999999999999,14.07717
0.005639999999999999,14.24711
0.005819999999999999,14.417051
0.006052499999999999,14.586992
0.006259999999999999,14.756932
0.006487499999999999,14.926873
0.006724999999999999,15.096813
0.006967499999999999,15.266754
0.007212499999999998,15.436695
0.007474999999999998,15.606635
0.007729999999999998,15.776576
0.007959999999999998,15.946517
0.008222499999999999,16.116457
0.008559999999999998,16.286398
0.008819999999999998,16.456339
0.009159999999999998,16.626278
0.009442499999999998,16.796219
0.009767499999999998,16.96616
0.010112499999999998,17.1361
0.010492499999999998,17.306042
0.010842499999999998,17.475983
0.011252499999999999,17.645922
0.0116175,17.815863
0.01198,17.985804
0.012365,18.155745
0.0127175,18.325686
0.0131075,18.495625
0.013524999999999999,18.665565
0.01394,18.835506
0.0143375,19.005447
0.014785,19.175388
0.0152125,19.34533
0.0156275,19.515268
0.01609,19.68521
0.0165525,19.85515
0.0170125,20.025091
0.01752,20.195032
0.0180375,20.364971
0.0185475,20.534912
0.019095,20.704853
0.019575000000000002,20.874794
0.020175000000000002,21.044735
0.020737500000000002,21.214676
0.0212875,21.384615
0.021927500000000003,21.554556
0.022507500000000003,21.724497
0.023212500000000004,21.894438
0.023880000000000005,22.064379
0.024525000000000005,22.234318
0.025200000000000004,22.404259
