percentile,rate
1.25e-05,0.17524531
2.4999999999999998e-05,0.34669545
4.7499999999999996e-05,0.5181456
7e-05,0.68959576
9.499999999999999e-05,0.8610459
0.0001225,1.0324961
0.0001425,1.2039462
0.0001675,1.3753964
0.00019250000000000002,1.5468465
0.00022,1.7182966
0.00023500000000000002,1.8897468
0.000245,2.061197
0.00027,2.2326472
0.00030000000000000003,2.4040973
0.00036250000000000003,2.5755475
0.00038750000000000004,2.7469976
0.00042,2.9184477
0.0004625,3.0898979
0.000495,3.261348
0.00055,3.4327981
0.00059,3.6042483
0.0006425000000000001,3.7756984
0.0007075,3.9471486
0.000755,4.118599
0.000785,4.290049
0.000825,4.461499
0.0008925,4.6329494
0.0009475,4.8043995
0.0010275,4.9758496
0.0010875,5.1473
0.0011474999999999999,5.31875
0.0011874999999999998,5.4902
0.0012699999999999999,5.66165
0.0013325,5.8331003
0.00141,6.0045505
0.001485,6.1760006
0.0015625,6.3474507
0.0016275,6.518901
0.00172,6.690351
0.0018074999999999999,6.861801
0.0018899999999999998,7.0332513
0.0019925,7.2047014
0.0021149999999999997,7.3761516
0.0022324999999999997,7.5476017
0.0023324999999999995,7.719052
0.0024324999999999993,7.890502
0.0025574999999999994,8.061953
0.0026799999999999992,8.233403
0.002809999999999999,8.404853
0.0029124999999999993,8.5763035
0.0030474999999999994,8.747753
0.0031874999999999994,8.919204
0.0032924999999999994,9.090653
0.0034299999999999995,9.262104
0.0035874999999999995,9.433554
0.0036999999999999997,9.605004
0.003835,9.776454
0.00397,9.947905
0.004164999999999999,10.119354
0.004299999999999999,10.290805
0.004437499999999999,10.462255
0.0045924999999999985,10.633705
0.004774999999999999,10.805155
0.004969999999999999,10.976605
0.005142499999999999,11.148056
0.005344999999999999,11.319506
0.005522499999999999,11.490956
0.005714999999999999,11.662406
0.005877499999999999,11.833857
0.006054999999999999,12.005306
0.0062299999999999986,12.176757
0.006424999999999998,12.3482065
0.006644999999999998,12.519657
0.006839999999999998,12.691107
0.007074999999999998,12.862557
0.007267499999999998,13.034007
0.007472499999999998,13.205458
0.007712499999999998,13.376907
0.007957499999999998,13.548358
0.008207499999999998,13.719808
0.008444999999999998,13.891258
0.008707499999999998,14.062708
0.008979999999999998,14.2341585
0.0092375,14.405608
0.0094925,14.577059
0.0097275,14.748508
0.009985,14.919959
0.010305000000000002,15.091409
0.010592500000000001,15.262859
0.010897500000000001,15.434309
0.011232500000000001,15.60576
0.011540000000000002,15.777209
0.011885000000000001,15.94866
0.012250000000000002,16.12011
0.012567500000000002,16.29156
0.012910000000000003,16.46301
0.013262500000000003,16.63446
0.013577500000000003,16.80591
0.013970000000000003,16.977362
0.014345000000000004,17.148811
0.014725000000000004,17.320261
0.015120000000000003,17.49171
0.015532500000000003,17.663162
0.015900000000000004,17.834612
0.016330000000000004,18.006062
0.016732500000000004,18.177511
0.017142500000000005,18.348963
0.017495000000000004,18.520412
0.017940000000000005,18.691862
0.018362500000000004,18.863312
0.018780000000000005,19.034763
0.019237500000000005,19.206213
0.019662500000000003,19.377663
0.020105,19.549112
0.020615,19.720564
0.0211375,19.892014
0.0216825,20.063463
0.022175,20.234913
0.0227475,20.406364
0.023325000000000002,20.577814
0.023855,20.749264
0.024415000000000003,20.920713
0.024945000000000002,21.092165
0.0255825,21.263615
0.02621,21.435064
0.026825,21.606514
0.027530000000000002,21.777966
0.028200000000000003,21.949415
0.028855000000000002,22.120865
0.0295475,22.292316
0.0302525,22.463766
0.0309075,22.635216
0.031575,22.806665
0.0322775,22.978117
0.0330075,23.149567
0.0337475,23.321016
0.0345275,23.492466
0.03533,23.663918
0.0361675,23.835367
0.036975,24.006817
0.03776,24.178267
0.0385925,24.349718
0.0395025,24.521168
0.040365000000000005,24.692617
0.041330000000000006,24.864067
0.042272500000000005,25.035519
0.04319750000000001,25.206968
0.044132500000000005,25.378418
0.04518250000000001,25.549868
0.046255000000000004,25.72132
0.047282500000000005,25.892769
0.04841500000000001,26.064219
0.049482500000000006,26.235668
0.050660000000000004,26.40712
0.051792500000000005,26.57857
0.052985000000000004,26.75002
0.054220000000000004,26.921469
0.05540250000000001,27.09292
0.056697500000000005,27.26437
0.057875,27.43582
0.059050000000000005,27.607271
0.060300000000000006,27.77872
0.06163250000000001,27.95017
0.06299500000000001,28.12162
0.06441750000000002,28.293072
0.06577500000000001,28.464521
0.06726500000000002,28.635971
0.06875750000000001,28.80742
0.07019500000000001,28.978872
0.07164000000000001,29.150322
0.07314500000000002,29.321772
0.07475750000000002,29.493221
0.07632000000000001,29.664673
0.07800250000000002,29.836123
0.07968000000000001,30.007572
0.08150000000000002,30.179022
0.08329000000000002,30.350473
0.08517500000000001,30.521923
0.08704250000000001,30.693373
0.08888000000000001,30.864822
0.09080500000000001,31.036274
0.09276000000000001,31.207724
0.0948225,31.379173
0.09675500000000001,31.550623
0.09870000000000001,31.722075
0.10068750000000001,31.893524
0.102735,32.064976
0.10483,32.236423
0.106975,32.407875
0.109135,32.579323
0.111455,32.750774
0.11372499999999999,32.922226
0.11608249999999999,33.093674
0.1184575,33.265125
0.121,33.436577
0.1235375,33.608025
0.126045,33.779476
0.12857249999999998,33.950928
0.13118999999999997,34.122375
0.13383749999999997,34.293827
0.13656999999999997,34.465275
0.13936499999999996,34.636726
0.14208749999999995,34.808178
0.14499249999999994,34.979626
0.14803249999999993,35.151077
0.15107499999999993,35.32253
0.15412749999999992,35.493977
0.15717999999999993,35.66543
0.16030749999999994,35.836876
0.16335999999999995,36.008327
0.16657499999999995,36.17978
