percentile,rate
2.2499999999999998e-05,0.2187179
3.25e-05,0.39528257
5.75e-05,0.57184726
8.25e-05,0.74841195
0.0001125,0.92497665
0.00013,1.1015413
0.00015,1.278106
0.000175,1.4546707
0.0002,1.6312354
0.00022250000000000001,1.8078
0.0002475,1.9843647
0.00027,2.1609292
0.0002875,2.337494
0.00033,2.5140586
0.000355,2.6906233
0.00039,2.867188
0.000415,3.0437527
0.0004525,3.2203174
0.0004925,3.396882
0.000535,3.5734468
0.0005675,3.7500114
0.0006324999999999999,3.9265761
0.0006774999999999999,4.103141
0.0007124999999999999,4.2797055
0.0007624999999999999,4.45627
0.0007999999999999999,4.632835
0.0008674999999999999,4.8093996
0.0009049999999999999,4.9859643
0.0009674999999999998,5.162529
0.0010474999999999998,5.3390937
0.0010999999999999998,5.5156584
0.0011649999999999998,5.692223
0.0012274999999999999,5.868788
0.0013149999999999998,6.0453525
0.0013999999999999998,6.221917
0.0014799999999999998,6.398482
0.0015449999999999997,6.5750465
0.0016624999999999997,6.751611
0.0017699999999999997,6.928176
0.0018599999999999997,7.1047406
0.0019399999999999997,7.2813053
0.0020499999999999997,7.45787
0.0021625,7.6344347
0.0022775,7.8109994
0.0023875,7.987564
0.002505,8.164128
0.002595,8.340693
0.0027225,8.517258
0.0028475,8.693823
0.0029875,8.870387
0.003075,9.046952
0.00316,9.223516
0.0032825,9.400082
0.0034375,9.576646
0.0036025,9.753211
0.0037524999999999998,9.929775
0.003909999999999999,10.10634
0.0040725,10.282905
0.0042775,10.45947
0.0044125,10.636034
0.0045775,10.812599
0.0047799999999999995,10.989163
0.0049499999999999995,11.165729
0.005135,11.342293
0.0053025,11.518857
0.0055075,11.695422
0.0056575,11.871986
0.0058225,12.048552
0.006,12.225116
0.006195,12.401681
0.00641,12.578245
0.006665,12.75481
0.0068675,12.931375
0.0070550000000000005,13.10794
0.007237500000000001,13.284504
0.007472500000000001,13.461069
0.007677500000000001,13.637633
0.007912500000000001,13.8141985
