percentile,rate
0.0777175,29.449953
0.079395,29.626266
0.08107249999999999,29.80258
0.08287749999999999,29.978893
0.0847,30.155207
0.08669,30.331518
0.088725,30.507832
0.0906275,30.684145
0.09276,30.860458
0.09482499999999999,31.036772
0.0968525,31.213085
0.0991325,31.389399
0.101355,31.56571
0.103605,31.742023
0.10584500000000001,31.918337
0.10812500000000001,32.094646
0.1103525,32.27096
0.1128875,32.447273
0.115305,32.62359
0.117895,32.7999
0.120435,32.976215
0.1231875,33.152527
0.1257125,33.32884
0.12833250000000002,33.505154
0.1309025,33.681465
0.13380250000000002,33.85778
0.13644,34.034092
0.1391725,34.210407
0.1420025,34.38672
0.145075,34.56303
0.14795750000000002,34.739346
0.15105000000000002,34.915657
0.15419000000000002,35.091972
0.15743000000000001,35.268284
0.160615,35.4446
0.16391250000000002,35.62091
0.167275,35.797222
0.17067000000000002,35.973537
0.174185,36.14985
0.1776475,36.326164
0.181185,36.502476
0.18467,36.67879
0.1883425,36.855103
0.191955,37.031414
0.19577499999999998,37.20773
0.19959749999999998,37.38404
0.203455,37.560356
0.20737,37.736668
0.2112475,37.912983
0.2151075,38.089294
0.21904500000000002,38.265606
0.22322750000000002,38.44192
0.22737250000000003,38.618233
0.23146000000000003,38.794548
0.23575000000000002,38.97086
0.2400075,39.147175
0.2441375,39.323486
0.248625,39.499798
0.2532825,39.676113
0.25787000000000004,39.852425
0.26234750000000007,40.02874
0.2670700000000001,40.20505
0.27170250000000007,40.381367
0.27653000000000005,40.55768
0.28114500000000003,40.73399
0.28608000000000006,40.910305
0.29100250000000005,41.086617
0.29597000000000007,41.26293
0.3011175000000001,41.439243
0.3059650000000001,41.615555
0.3111850000000001,41.79187
0.3162250000000001,41.96818
0.3217775000000001,42.144497
0.3270550000000001,42.32081
0.3323750000000001,42.497124
0.3374700000000001,42.673435
0.3428750000000001,42.849747
0.3484925000000001,43.026062
0.3541425000000001,43.202374
0.3598150000000001,43.37869
0.3654975000000001,43.555
0.3712750000000001,43.731316
0.37691500000000006,43.907627
0.38255750000000005,44.08394
0.38821750000000005,44.260254
0.3940525,44.436565
0.400125,44.61288
0.40613,44.789192
0.4119525,44.965508
0.41808,45.14182
0.4242625,45.31813
0.43038499999999996,45.494446
0.43654499999999996,45.670757
0.44275499999999995,45.847073
0.44904249999999996,46.023384
0.45534499999999994,46.1997
0.46141999999999994,46.37601
0.46766749999999996,46.552322
0.4739575,46.728638
0.4803975,46.90495
0.48675749999999995,47.081264
0.49316999999999994,47.257576
0.49949999999999994,47.43389
0.5060499999999999,47.610203
0.5126824999999999,47.786514
0.51891,47.96283
0.5254099999999999,48.13914
0.5318375,48.315456
0.538415,48.491768
0.544775,48.668083
0.551135,48.844395
0.5574825,49.020706
0.5640575,49.19702
0.570515,49.373333
0.5769025,49.54965
0.583445,49.72596
0.5900299999999999,49.90227
0.59629,50.078587
0.6028875,50.254898
0.6092650000000001,50.431213
0.6156900000000001,50.607525
0.6221075,50.78384
0.6282575,50.96015
0.6347675,51.136463
0.64115,51.31278
0.6474799999999999,51.48909
0.6536924999999999,51.665405
0.6598049999999999,51.841717
0.6661374999999998,52.018032
0.6721774999999999,52.194344
0.6783699999999999,52.370655
0.6847024999999999,52.54697
0.6906774999999998,52.72328
0.6968024999999999,52.899597
0.7028449999999998,53.07591
0.7086674999999998,53.252224
0.7147199999999998,53.428535
0.7207674999999998,53.604847
0.7266324999999998,53.781162
0.7324274999999998,53.957474
0.7383124999999998,54.13379
0.7439699999999998,54.3101
0.7496149999999998,54.486416
0.7550749999999998,54.662727
0.7607874999999998,54.83904
0.7661649999999999,55.015354
0.7715399999999999,55.191666
0.7767524999999998,55.36798
0.7821374999999998,55.544292
0.7873699999999998,55.720608
0.7927849999999997,55.89692
0.7979149999999997,56.07323
0.8027924999999997,56.249546
0.8078224999999997,56.425858
0.8128049999999997,56.602173
0.8176099999999996,56.778484
0.8223474999999996,56.9548
0.8270699999999995,57.13111
0.8318674999999995,57.307423
0.8366849999999996,57.483738
0.8410749999999996,57.66005
0.8456374999999996,57.836365
0.8500949999999996,58.012676
0.8543124999999996,58.18899
0.8586449999999995,58.365303
0.8628049999999996,58.541615
0.8670424999999996,58.71793
0.8710824999999996,58.89424
0.8750349999999997,59.070557
0.8789249999999996,59.24687
0.8827499999999996,59.42318
0.8865574999999996,59.599495
0.8902399999999996,59.775806
0.8940149999999996,59.95212
0.8975149999999995,60.128433
0.9009999999999995,60.30475
0.9044999999999994,60.48106
0.9077649999999994,60.65737
0.9107349999999994,60.833687
0.9139849999999994,61.01
0.9169424999999993,61.186314
